Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code,LSOA Name
SW9 8SS,No,51.464932,-0.104038,531800,175700,TQ318756,Coldharbour,"Lambeth, unparished area",01/01/1991,01/05/1994,16,England,21/11/2020,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01003048,Lambeth 009B
SW9 8TA,Yes,51.460907,-0.1054,531717,175250,TQ317752,Coldharbour,"Lambeth, unparished area",01/01/1980,,16,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003044,Lambeth 018B
SW9 8TB,Yes,51.459877,-0.106177,531666,175134,TQ316751,Coldharbour,"Lambeth, unparished area",01/01/1980,,17,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003044,Lambeth 018B
SW9 8TD,Yes,51.459347,-0.106705,531631,175074,TQ316750,Coldharbour,"Lambeth, unparished area",01/01/1980,,19,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003044,Lambeth 018B
SW9 8TE,No,51.459573,-0.105714,531699,175101,TQ316751,Coldharbour,"Lambeth, unparished area",01/01/1980,01/11/2015,18,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003044,Lambeth 018B
SW9 8TF,No,51.459569,-0.104923,531754,175102,TQ317751,Coldharbour,"Lambeth, unparished area",01/01/1980,01/06/2012,19,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003044,Lambeth 018B
SW9 8TG,No,51.45929,-0.105467,531717,175070,TQ317750,Coldharbour,"Lambeth, unparished area",01/01/1980,01/11/2015,19,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003044,Lambeth 018B
SW9 8TH,No,51.458945,-0.104689,531772,175033,TQ317750,Coldharbour,"Lambeth, unparished area",01/01/1980,01/06/2012,20,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003044,Lambeth 018B
SW9 8TJ,No,51.458741,-0.104914,531757,175010,TQ317750,Coldharbour,"Lambeth, unparished area",01/01/1980,01/06/2012,21,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003044,Lambeth 018B
SW9 8TL,No,51.460485,-0.107102,531600,175200,TQ315751,Coldharbour,"Lambeth, unparished area",01/03/1988,01/12/1990,15,England,21/11/2020,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01003052,Lambeth 016C
SW9 8TN,Yes,51.462323,-0.108436,531502,175402,TQ315754,Coldharbour,"Lambeth, unparished area",01/03/1983,,15,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003052,Lambeth 016C
SW9 8TP,Yes,51.463088,-0.103438,531847,175496,TQ318754,Coldharbour,"Lambeth, unparished area",01/01/1980,,16,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003051,Lambeth 018C
SW9 8TQ,No,51.459122,-0.105085,531744,175052,TQ317750,Coldharbour,"Lambeth, unparished area",01/01/1980,01/05/2012,19,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003044,Lambeth 018B
SW9 8TR,Yes,51.463841,-0.103868,531815,175579,TQ318755,Coldharbour,"Lambeth, unparished area",01/01/1980,,17,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003051,Lambeth 018C
SW9 8TS,Yes,51.461808,-0.109926,531400,175342,TQ314753,Coldharbour,"Lambeth, unparished area",01/03/1983,,15,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003052,Lambeth 016C
SW9 8TT,Yes,51.462458,-0.107869,531541,175418,TQ315754,Coldharbour,"Lambeth, unparished area",01/03/1983,,15,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003051,Lambeth 018C
SW9 8TU,No,51.462306,-0.108466,531500,175400,TQ314753,Coldharbour,"Lambeth, unparished area",01/02/1990,01/12/1991,15,England,21/11/2020,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01003052,Lambeth 016C
SW9 8TW,Yes,51.461808,-0.109926,531400,175342,TQ314753,Coldharbour,"Lambeth, unparished area",01/03/1983,,15,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003052,Lambeth 016C
SW9 8TX,Yes,51.462286,-0.107804,531546,175399,TQ315753,Coldharbour,"Lambeth, unparished area",01/01/1980,,14,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003052,Lambeth 016C
SW9 8TY,No,51.462329,-0.109905,531400,175400,TQ313753,Coldharbour,"Lambeth, unparished area",01/01/1980,01/12/1982,15,England,21/11/2020,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01003052,Lambeth 016C
SW9 8TZ,Yes,51.461509,-0.10978,531411,175309,TQ314753,Coldharbour,"Lambeth, unparished area",01/01/1980,,15,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003052,Lambeth 016C
SW9 8UA,Yes,51.462213,-0.10608,531666,175394,TQ316753,Coldharbour,"Lambeth, unparished area",01/01/1980,,15,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003051,Lambeth 018C
SW9 8UB,Yes,51.461299,-0.105729,531693,175293,TQ316752,Coldharbour,"Lambeth, unparished area",01/01/1980,,15,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003051,Lambeth 018C
SW9 8UD,No,51.460547,-0.107027,531605,175207,TQ316752,Coldharbour,"Lambeth, unparished area",01/01/1980,01/07/2002,15,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003052,Lambeth 016C
SW9 8UE,Yes,51.461964,-0.107328,531580,175364,TQ315753,Coldharbour,"Lambeth, unparished area",01/10/1984,,14,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003052,Lambeth 016C
SW9 8UF,No,51.461194,-0.106468,531642,175280,TQ316752,Coldharbour,"Lambeth, unparished area",01/01/1980,01/06/2003,15,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003052,Lambeth 016C
SW9 8UG,Yes,51.461143,-0.108831,531478,175270,TQ314752,Coldharbour,"Lambeth, unparished area",01/01/1980,,14,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003052,Lambeth 016C
SW9 8UH,No,51.460484,-0.106468,531644,175201,TQ316752,Coldharbour,"Lambeth, unparished area",01/01/1980,01/06/2003,15,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003044,Lambeth 018B
SW9 8UJ,No,51.459587,-0.107139,531600,175100,TQ315751,Coldharbour,"Lambeth, unparished area",01/04/1987,01/05/1994,17,England,21/11/2020,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01003052,Lambeth 016C
SW9 8UL,No,51.459587,-0.107139,531600,175100,TQ315751,Coldharbour,"Lambeth, unparished area",01/08/1992,01/05/1994,17,England,21/11/2020,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01003052,Lambeth 016C
SW9 8UN,No,51.459587,-0.107139,531600,175100,TQ315751,Coldharbour,"Lambeth, unparished area",01/05/1994,01/12/1994,17,England,21/11/2020,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01003052,Lambeth 016C
SW9 8UP,No,51.459587,-0.107139,531600,175100,TQ315751,Coldharbour,"Lambeth, unparished area",01/02/1990,01/12/1990,17,England,21/11/2020,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01003052,Lambeth 016C
SW9 8UQ,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/02/1990,01/11/2002,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 8UR,Yes,51.462458,-0.107869,531541,175418,TQ315754,Coldharbour,"Lambeth, unparished area",01/01/1993,,15,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003051,Lambeth 018C
SW9 8UT,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/08/1993,01/03/2002,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 8UW,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/05/2008,01/06/2009,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 8UX,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/03/2008,01/05/2010,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 8UY,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/04/2007,01/06/2011,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 8UZ,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/02/2007,01/05/2011,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 8WA,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/08/2003,01/08/2004,11,England,21/11/2020,Imputed by ONS by reference to surrounding postcode grid references,E01003059,Lambeth 011D
SW9 8WB,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/12/1998,01/08/2001,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 8WD,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/12/1998,01/11/2006,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 8WE,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/06/1999,01/02/2004,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 8WF,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/09/2003,01/07/2010,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 8WG,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/07/2005,01/08/2008,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 8WH,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/06/1999,01/02/2014,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 8WJ,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/10/2006,01/05/2011,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 8WL,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/07/2002,01/10/2003,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 8WN,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/01/2006,01/06/2011,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 8WP,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/11/2007,01/11/2009,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 8WQ,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/12/2000,01/03/2002,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 8WR,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/06/2001,01/05/2002,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 8WS,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/06/2001,01/02/2011,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 8WT,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/06/2001,01/03/2003,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 8WU,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/06/2001,01/09/2005,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 8WW,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/06/2001,01/02/2008,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 8WX,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/12/2007,01/01/2008,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 8WY,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/12/2001,01/03/2004,11,England,21/11/2020,Imputed by ONS by reference to surrounding postcode grid references,E01003059,Lambeth 011D
SW9 8WZ,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/06/2007,01/07/2007,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 8XA,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/12/1996,01/06/2008,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 8XB,No,51.461703,-0.111212,531311,175328,TQ313753,Coldharbour,"Lambeth, unparished area",01/05/1994,01/07/2000,16,England,21/11/2020,Postcode sector mean (mainly PO Boxes),E01003052,Lambeth 016C
SW9 8XD,No,51.461703,-0.111212,531311,175328,TQ313753,Coldharbour,"Lambeth, unparished area",01/01/1995,01/06/2000,16,England,21/11/2020,Postcode sector mean (mainly PO Boxes),E01003052,Lambeth 016C
SW9 8XE,No,51.461703,-0.111212,531311,175328,TQ313753,Coldharbour,"Lambeth, unparished area",01/07/1995,01/07/2000,16,England,21/11/2020,Postcode sector mean (mainly PO Boxes),E01003052,Lambeth 016C
SW9 8XF,No,51.461703,-0.111212,531311,175328,TQ313753,Coldharbour,"Lambeth, unparished area",01/07/1995,01/10/2000,16,England,21/11/2020,Postcode sector mean (mainly PO Boxes),E01003052,Lambeth 016C
SW9 8XG,No,51.461703,-0.111212,531311,175328,TQ313753,Coldharbour,"Lambeth, unparished area",01/06/1997,01/12/1998,16,England,21/11/2020,Postcode sector mean (mainly PO Boxes),E01003052,Lambeth 016C
SW9 8XH,No,51.461703,-0.111212,531311,175328,TQ313753,Coldharbour,"Lambeth, unparished area",01/06/1997,01/12/1998,16,England,21/11/2020,Postcode sector mean (mainly PO Boxes),E01003052,Lambeth 016C
SW9 8XJ,No,51.461703,-0.111212,531311,175328,TQ313753,Coldharbour,"Lambeth, unparished area",01/06/1997,01/03/2001,16,England,21/11/2020,Postcode sector mean (mainly PO Boxes),E01003052,Lambeth 016C
SW9 8XL,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/12/2001,01/05/2004,11,England,21/11/2020,Imputed by ONS by reference to surrounding postcode grid references,E01003059,Lambeth 011D
SW9 8XN,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/06/2002,01/06/2003,11,England,21/11/2020,Imputed by ONS by reference to surrounding postcode grid references,E01003059,Lambeth 011D
SW9 8XQ,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/10/2002,01/11/2003,11,England,21/11/2020,Imputed by ONS by reference to surrounding postcode grid references,E01003059,Lambeth 011D
SW9 8XR,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/11/2007,01/10/2009,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 8XS,No,51.461703,-0.111212,531311,175328,TQ313753,Coldharbour,"Lambeth, unparished area",01/12/1994,01/07/2000,16,England,21/11/2020,Postcode sector mean (mainly PO Boxes),E01003052,Lambeth 016C
SW9 8XT,No,51.461694,-0.111226,531310,175327,TQ313753,Coldharbour,"Lambeth, unparished area",01/07/1995,01/12/1997,16,England,21/11/2020,Postcode sector mean (mainly PO Boxes),E01003052,Lambeth 016C
SW9 8XU,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/07/1995,01/06/2008,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 8XW,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/10/2004,01/02/2006,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 8XX,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/10/2004,01/02/2006,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 8XY,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/01/2006,01/07/2010,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 8XZ,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/01/2005,01/02/2009,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 8YA,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/12/2001,01/09/2006,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 8YB,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/06/2002,01/07/2002,11,England,21/11/2020,Imputed by ONS by reference to surrounding postcode grid references,E01003059,Lambeth 011D
SW9 8YD,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/07/2006,01/06/2008,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 8YE,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/11/2002,01/01/2010,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 8YQ,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/02/2003,01/03/2004,11,England,21/11/2020,Imputed by ONS by reference to surrounding postcode grid references,E01003059,Lambeth 011D
SW9 8YX,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/02/2006,01/03/2008,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 8ZA,No,51.461703,-0.111212,531311,175328,TQ313753,Coldharbour,"Lambeth, unparished area",01/12/1995,01/06/2000,16,England,21/11/2020,Postcode sector mean (mainly PO Boxes),E01003052,Lambeth 016C
SW9 8ZB,No,51.459587,-0.107139,531600,175100,TQ315751,Coldharbour,"Lambeth, unparished area",01/12/1995,01/06/1996,17,England,21/11/2020,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01003052,Lambeth 016C
SW9 8ZD,No,51.459587,-0.107139,531600,175100,TQ315751,Coldharbour,"Lambeth, unparished area",01/06/1996,01/12/1996,17,England,21/11/2020,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01003052,Lambeth 016C
SW9 8ZE,No,51.461703,-0.111212,531311,175328,TQ313753,Coldharbour,"Lambeth, unparished area",01/06/1996,01/10/2000,16,England,21/11/2020,Postcode sector mean (mainly PO Boxes),E01003052,Lambeth 016C
SW9 8ZF,No,51.461694,-0.111226,531310,175327,TQ313753,Coldharbour,"Lambeth, unparished area",01/12/1996,01/12/1997,16,England,21/11/2020,Postcode sector mean (mainly PO Boxes),E01003052,Lambeth 016C
SW9 8ZG,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/12/1996,01/02/2019,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 8ZH,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/06/1997,01/02/2006,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 8ZJ,No,51.459587,-0.107139,531600,175100,TQ315751,Coldharbour,"Lambeth, unparished area",01/04/1997,01/10/2000,17,England,21/11/2020,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01003052,Lambeth 016C
SW9 8ZL,No,51.461703,-0.111212,531311,175328,TQ313753,Coldharbour,"Lambeth, unparished area",01/06/1997,01/12/1998,16,England,21/11/2020,Postcode sector mean (mainly PO Boxes),E01003052,Lambeth 016C
SW9 8ZN,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/06/1997,01/02/2008,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 8ZP,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/06/2006,01/07/2006,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 8ZQ,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/12/2001,01/10/2003,11,England,21/11/2020,Imputed by ONS by reference to surrounding postcode grid references,E01003059,Lambeth 011D
SW9 8ZR,No,51.461703,-0.111212,531311,175328,TQ313753,Coldharbour,"Lambeth, unparished area",01/06/1998,01/12/1998,16,England,21/11/2020,Postcode sector mean (mainly PO Boxes),E01003052,Lambeth 016C
SW9 8ZS,No,51.461703,-0.111212,531311,175328,TQ313753,Coldharbour,"Lambeth, unparished area",01/06/1998,01/04/2001,16,England,21/11/2020,Postcode sector mean (mainly PO Boxes),E01003052,Lambeth 016C
SW9 8ZT,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/04/2010,01/05/2011,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 8ZU,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/12/1998,01/08/2001,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 8ZW,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/07/2002,01/02/2006,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 9AA,Yes,51.47132,-0.120447,530642,176381,TQ306763,Stockwell,"Lambeth, unparished area",01/01/1980,,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003127,Lambeth 010E
SW9 9AB,Yes,51.47164,-0.12078,530618,176416,TQ306764,Stockwell,"Lambeth, unparished area",01/01/1980,,10,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003127,Lambeth 010E
SW9 9AD,Yes,51.47187,-0.121634,530558,176440,TQ305764,Stockwell,"Lambeth, unparished area",01/01/1980,,10,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003127,Lambeth 010E
SW9 9AE,Yes,51.47109,-0.124589,530355,176348,TQ303763,Stockwell,"Lambeth, unparished area",01/01/1980,,13,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003128,Lambeth 008E
SW9 9AF,Yes,51.467868,-0.12835,530103,175983,TQ301759,Larkhall,"Lambeth, unparished area",01/10/2006,,13,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003090,Lambeth 012D
SW9 9AG,Yes,51.47109,-0.124589,530355,176348,TQ303763,Stockwell,"Lambeth, unparished area",01/01/1980,,13,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003128,Lambeth 008E
SW9 9AH,Yes,51.470543,-0.125792,530273,176285,TQ302762,Stockwell,"Lambeth, unparished area",01/01/1980,,13,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003128,Lambeth 008E
SW9 9AJ,Yes,51.469191,-0.126657,530217,176133,TQ302761,Larkhall,"Lambeth, unparished area",01/01/1980,,10,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003090,Lambeth 012D
SW9 9AL,Yes,51.468518,-0.128525,530089,176055,TQ300760,Larkhall,"Lambeth, unparished area",01/01/2006,,12,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003090,Lambeth 012D
SW9 9AN,Yes,51.467885,-0.128867,530067,175984,TQ300759,Larkhall,"Lambeth, unparished area",01/10/2006,,13,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003090,Lambeth 012D
SW9 9AP,Yes,51.469559,-0.126081,530256,176175,TQ302761,Larkhall,"Lambeth, unparished area",01/04/2006,,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003090,Lambeth 012D
SW9 9AQ,Yes,51.47042,-0.125409,530300,176272,TQ302762,Stockwell,"Lambeth, unparished area",01/01/1980,,13,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003128,Lambeth 008E
SW9 9AR,Yes,51.467892,-0.12819,530114,175986,TQ301759,Larkhall,"Lambeth, unparished area",01/01/1980,,13,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003090,Lambeth 012D
SW9 9AS,Yes,51.467728,-0.1286,530086,175967,TQ300759,Larkhall,"Lambeth, unparished area",01/07/2003,,14,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003090,Lambeth 012D
SW9 9AT,Yes,51.467801,-0.129216,530043,175974,TQ300759,Larkhall,"Lambeth, unparished area",01/09/2004,,13,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003090,Lambeth 012D
SW9 9AU,Yes,51.472181,-0.12142,530572,176475,TQ305764,Stockwell,"Lambeth, unparished area",01/01/1980,,10,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003127,Lambeth 010E
SW9 9AW,Yes,51.469042,-0.120814,530623,176127,TQ306761,Larkhall,"Lambeth, unparished area",01/09/2013,,13,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003093,Lambeth 010B
SW9 9AX,Yes,51.466907,-0.117695,530846,175895,TQ308758,Ferndale,"Lambeth, unparished area",01/04/2014,,14,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003053,Lambeth 015B
SW9 9AY,Yes,51.471534,-0.122008,530533,176402,TQ305764,Larkhall,"Lambeth, unparished area",01/01/1980,,10,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003093,Lambeth 010B
SW9 9AZ,Yes,51.471534,-0.122008,530533,176402,TQ305764,Larkhall,"Lambeth, unparished area",01/01/1980,,10,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003093,Lambeth 010B
SW9 9BA,Yes,51.471012,-0.123109,530458,176342,TQ304763,Larkhall,"Lambeth, unparished area",01/01/1980,,10,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003093,Lambeth 010B
SW9 9BB,Yes,51.470323,-0.124405,530370,176263,TQ303762,Larkhall,"Lambeth, unparished area",01/01/2005,,12,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003093,Lambeth 010B
SW9 9BD,No,51.471547,-0.123923,530400,176400,TQ303763,Stockwell,"Lambeth, unparished area",01/02/1990,01/12/1992,11,England,21/11/2020,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01003128,Lambeth 008E
SW9 9BE,Yes,51.471885,-0.122598,530491,176440,TQ304764,Larkhall,"Lambeth, unparished area",01/01/1980,,10,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003093,Lambeth 010B
SW9 9BF,Yes,51.472037,-0.122451,530501,176457,TQ305764,Larkhall,"Lambeth, unparished area",01/04/2019,,10,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003093,Lambeth 010B
